sample_id,group,combination,clean_id,prediction_png,prediction_sha256,target_png,target_sha256,psnr,ssim,latency_ms,program_levels,parallel_levels,active_skill_calls,reentry_requests,unexpected_activations,precycle_graphs,dropped_edges,peak_reserved_fraction
test/A/motion blur + low resolution/049,A,motion blur+low resolution,049,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/049.png,95184c4145101e9632949aa4a9473d279db5d942fbcda28516f72a7ae14f5b43,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/049.png,bdd8f4cec02d5659a12541bb32718429d397d6be195679045764e31574c4f226,19.51139259338379,0.40868764698950827,238.71640115976334,1,0,1,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/050,A,motion blur+low resolution,050,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/050.png,eed44a67fc02fa1cde7eb3c9d5e731322ec103c1f4c59697eb4d62e9a4d97100,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/050.png,c4cfbc77b28b145af37ea26b0b501d69633ebdedd3ce9a90d5760063ee95f492,16.62809181213379,0.298787595457186,313.5385140776634,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/053,A,motion blur+low resolution,053,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/053.png,4c9210a8515d32cc3b9e53ac755b584f9d1932270e0d3081b3e4990fc68cb6b7,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/053.png,6b1f2208c72adcd28d96a15d538bbfbe27cb5a21be416b6f30fa836b12ac867d,29.21965789794922,0.8882866537545571,261.5037262439728,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/054,A,motion blur+low resolution,054,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/054.png,8fc3bdce7a6add6d944038afde14d26040d7b79463532501098fdd615b1cb816,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/054.png,699ffde2d8d110e52811d39e5b9d745965d4211dd2312f453ce367f1bc0e66f5,29.925554275512695,0.8560497540488631,256.4968764781952,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/055,A,motion blur+low resolution,055,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/055.png,16268a9a35ca6c2678fc23e33d7ba661648ad6cfda54d9537e115436cc5e6bcd,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/055.png,5a59c6f9051a70f1c3ad8e9550b2a21322ef8ad71bd70085fb2330f6f6da3948,34.17439651489258,0.8967520111035178,311.9729980826378,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/056,A,motion blur+low resolution,056,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/056.png,364641780bbb9bed329f752eb2091669d0c1dfd28d81c0510b231652811f4e66,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/056.png,c5f28866f72e2d370875385eb6575124b0735f8f927fae1c07ff7151e200c956,23.08931541442871,0.7338569029594222,237.38618195056915,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/057,A,motion blur+low resolution,057,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/057.png,c7c37d2b8cd8eb9c48a497a9c58734909849dad65f71a96eff6edb94e3732c48,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/057.png,42353ae75793843947c257055d87e0568db28ed51b9a5d87cc0d6a0dafb242af,25.541887283325195,0.8380763640025937,257.33112543821335,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/058,A,motion blur+low resolution,058,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/058.png,100fe7fc79f328bd848f7c13fce88831c8338928f95ef67717c98bd1c4d1841a,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/058.png,e50e67dc4e57dc18d552546044c5ca169fdb26de4d5d81650d00d4b0f3ab7e76,25.24051856994629,0.8591923136517108,257.9859644174576,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/059,A,motion blur+low resolution,059,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/059.png,059f0eded8fd66b05492a5958731e941ac787245f9c8730b2afa2bdc23404204,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/059.png,e60c8277194566df02c7cefc895d1390756059f7a29ac67206ec202f1b897add,26.16823959350586,0.8306204562182714,285.0395441055298,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/060,A,motion blur+low resolution,060,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/060.png,1e31c0b10e2ae2b88d86d25c88c892d61099029f62b59b6d80c5af59ad8e44b7,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/060.png,d173273231bf0b68767ae3e287f4f34baa71e7d986a98c43a41fa9668fd8a0d4,25.16057777404785,0.7689043687149021,259.85802710056305,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/063,A,motion blur+low resolution,063,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/063.png,1c12a8f705fc9915b75b98a4451f05727ff5f74eed2ed671859faa2ab7e9b39c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/063.png,f7ccce7c58be38c16fb08060b8b379825cb0417a04e6813c72985768a480929c,18.980587005615234,0.6523709116796257,257.71618634462357,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/064,A,motion blur+low resolution,064,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/064.png,d1c166c7618c8fbb96c24137e0100091a928837d8fcbc266cf42e7faab1ce388,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/064.png,b34caae8d574b2c008d53ceb0490df55c099e68844b2819f0c02fc50db26cee0,19.829309463500977,0.5293456050062139,284.6198156476021,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/065,A,motion blur+low resolution,065,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/065.png,7d942db176cbf37c01bf2e725570e91034b13355d8717361bef76738739fb8e4,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/065.png,f0770ae16bf79be3b5d94a7868da009f5ce1bbf54bfe5c879e352a4df590ef63,20.585538864135742,0.5510160111964214,313.3181035518646,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/066,A,motion blur+low resolution,066,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/066.png,a3ed33d16ff0a64a5e562f38180ff3bdc606df9b73241aa09b471763a46ae781,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/066.png,a19230b326bd2fb5c26ae283f65bf0b85f39f90421056a47c7ecd6d683379aff,21.406414031982422,0.6706189991953221,313.9014318585396,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/067,A,motion blur+low resolution,067,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/067.png,518e615ef5a22380b9040887cb96b0df561ed12d123ef4de3f98e04cbf88be43,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/067.png,91cd9f021a6902b7f3220c6a373cba11f3bfbe4e4984c1d6fc4be0c76acb67a0,18.052169799804688,0.5411818563700251,262.18099147081375,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/068,A,motion blur+low resolution,068,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/068.png,ab3fad7246865f5a49841a78e27df92c42ecfe64c3a9d0ae6042e31306047817,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/068.png,b8187d79db16002364f6017df807e6cac41e7ee9a68413a384b1bd69eddaa638,21.61240005493164,0.65522171069235,259.3776360154152,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/069,A,motion blur+low resolution,069,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/069.png,618ef164f8ce74cfbb66dbeee5b5256f9910af2faf7b4edcd7b0ac8e38e20177,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/069.png,abb08be58f50075e5e6b1de44ddfe61c30ebb34882e9d72681edd73a5cdbb156,22.516429901123047,0.5303779776478182,314.94174152612686,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/070,A,motion blur+low resolution,070,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/070.png,0b02411c4a5138e7747f791289b61ca6f041ddea5bf2011b4957938a4cb69df8,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/070.png,718ae2570e431003fb32f2a40e19f813545164ace18230ac03f9ec96b2747f85,20.05059814453125,0.7683485141003783,262.3744010925293,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/073,A,motion blur+low resolution,073,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/073.png,c61c7a884d9bfe320a207c03b09386a5b2285c37618e93308846d42c9c3e4430,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/073.png,e4a8516954bfb4b79f2fc6194b6b4a8ed63250e14fe7ce0b6f6d77c922f84730,20.432273864746094,0.7491610181862579,313.6529326438904,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/074,A,motion blur+low resolution,074,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/074.png,e25373b389c286cdee7ae41d2e87ef07a944e0a293ea840a91100dabac1b4d86,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/074.png,cfa80e9825a34173ab0d1810b1b63bf645aa1b6b743966a77d7d03463319fd8e,26.265819549560547,0.8705916919346603,272.9537710547447,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/075,A,motion blur+low resolution,075,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/075.png,316cbdac2bb1d02a9552d93026da185399de78e6892be2c86a473f165359d824,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/075.png,637e76a0398c825f3214d13b10485f7c180dc359b838ade377382c22c8f6b788,19.55417251586914,0.5118904458955793,261.9817405939102,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/076,A,motion blur+low resolution,076,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/076.png,03ed4eb85d19fb3cdb6f1e1211df521da84a0f8d6d4e4d4527992769c02258dc,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/076.png,28f7193b83d2979c14a7c73e95657ce02a2cc902196495bea289e190f48cecae,25.35633087158203,0.7625214152725984,262.0576545596123,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/077,A,motion blur+low resolution,077,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/077.png,06713942ebf3dc5e974fd7ce90bcb49ed53380ea3a093acb96414fa3df16805c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/077.png,6d0b3c0c4255ee2de7c3c275c114eb531248c06fce157913f4e69dacd492cc91,20.132335662841797,0.6505425672256114,260.922908782959,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/078,A,motion blur+low resolution,078,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/078.png,49ccfb6fb522a33b1d4a8ae36696f6a5eb04fcfcd5ec7d128ddc7fecd6654be5,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/078.png,ae84b8b3592a0f623d5bd2c5791b049e6fd87155614fbbad37f1ac00a2cfa870,19.523231506347656,0.5025134584063433,322.20474630594254,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/079,A,motion blur+low resolution,079,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/079.png,a2c0fefb2962dddf35a153975186a14627ac3420b1eadd9300b339073f04940a,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/079.png,166cde30b17743be2ca3fb2c29004e0b38b126bfa1d8d5f41013c23eb248aad5,23.960371017456055,0.6515313447838758,294.1949591040611,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/080,A,motion blur+low resolution,080,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/080.png,603030951de3cdbe6889d922049518258f3df874d76dc210623d03c7eb16faca,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/080.png,b208599722bce230536ae4db62272e883a7714d4bfca7d73e1361da3b2ca9225,26.33283233642578,0.8749541974308901,266.79079979658127,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/083,A,motion blur+low resolution,083,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/083.png,fcbc53e451283fafe48699fa5edc5d209cddef5a2d392be238a5d8e95f779ea7,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/083.png,4772b8d475dfc90626760cea35452db0ee8dfdd89f7cd8def57f8b4d74ecef44,19.679956436157227,0.593337161430377,288.58257830142975,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/084,A,motion blur+low resolution,084,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/084.png,a5599c26bc707bbfff630765cbb2465ccef768ab0bd05c76582fb3c33f89129d,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/084.png,1bc34c4607ba66d84248fe8e7d5e30546ae13841542d8b1cb9146f2a2485df64,29.517498016357422,0.8707002632404289,258.2555487751961,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/085,A,motion blur+low resolution,085,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/085.png,b3b418c9c17864ee61c9405275684823e7f8b3ae78d25fc90e65b0a4c38f6191,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/085.png,6174b7cb004afd2a578ec1950d92b99c41115b5a6bf70a511f19156c62bd5274,25.462318420410156,0.8842141720913775,259.4849020242691,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/086,A,motion blur+low resolution,086,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/086.png,7d0d6f7c59b3d4a7e21ca261dc5a9e709fa501cc3356c0be6a3c88a3500dc4dd,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/086.png,68a629299aaf0e4d70065c504c9b3e397721fa17a25c2585446914aa5c7bafb5,19.56977081298828,0.588939152552442,260.5082541704178,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/087,A,motion blur+low resolution,087,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/087.png,6877754318aeb4bf43948bd995b10d66ea1b7d4f4fdbf82d1091fa374136a1a1,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/087.png,059a862de1498fc3b783bcfcce8fad399573aa912bb6638bbd3d43d23b88cdc6,18.783567428588867,0.5697906266186502,259.98126715421677,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/088,A,motion blur+low resolution,088,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/088.png,ff71a4c9038a26b44ffb80a78b5ef9c2e5d2fe48d7056dca9882638f980f6266,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/088.png,e76841066e027bd2a2fa101a4598c597d4891a7c535e3cc3195b7afcc249d7ae,29.28928565979004,0.9081088205393194,315.1980936527252,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/089,A,motion blur+low resolution,089,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/089.png,2f881a9612bdac10988ca32a52dad0e57215d261d65f3c130164c54b2f2f38bd,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/089.png,046e493440ea7499fe07cec3853e6e170225ce6cdc903aac14730fa6b9bf36ab,20.593950271606445,0.6827420408079814,262.8876119852066,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/090,A,motion blur+low resolution,090,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/090.png,ac04452c615b90b0ad97df99b592ca2c7841e5e9bf6f9bf7acba93d8398f058c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/090.png,830f74b8389bfef595e56e910efc49cf4246f6f7bd552ea8c45d071a0113053c,18.960609436035156,0.523090656629798,287.2215062379837,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/093,A,motion blur+low resolution,093,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/093.png,2cc1b31d2e3a19581d831ca281f3192a6883a739f6d69bdf2980cb3427ff681f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/093.png,b9ef1df7a3be70176f064c2568ea12d8cd9c9c54b3e8fd72bca53d170eaf06f2,18.793291091918945,0.664623937513194,431.0835301876068,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/094,A,motion blur+low resolution,094,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/094.png,a17f7ee3524e1cd6a4fb85089ddc1dd0a57d1b4735207c176f93b6192fd4a7ae,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/094.png,45dab31fa407b6793844322a5e147cdfedc3bfa449cd28fc9605f41dba80966d,16.73634147644043,0.5713481121627584,266.60437881946564,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/095,A,motion blur+low resolution,095,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/095.png,ed00cdb9b859efa997ad53e980d301bf886edbff9d9916206a933ecf0e7730f5,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/095.png,2f04f8c811593049180a1c6bdcf5d723d3c2f6443ba518c407e4976d7a6b2637,11.99588394165039,0.3475347235401705,212.91256695985794,1,0,1,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/096,A,motion blur+low resolution,096,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/096.png,bd9805340bfecfe5f2b1b3995ea5b4bb4010da19491f32e436bbaf0a1fd8758a,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/096.png,3ac9dbd626f9e294ae10a8ab11a34f6c0132ed355627d25ce3f8790f701fae29,21.743677139282227,0.716703272630694,261.82056218385696,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/097,A,motion blur+low resolution,097,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/097.png,0eafa937d515e6541bee19de5317fd52576928e4879f92dbcaefc865e7983d5a,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/097.png,9b6c3c0d294f54e89b51656b0163aa8d0715dd7904848721ea76c07ccf737d2e,20.506040573120117,0.730756294585181,258.29532742500305,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/098,A,motion blur+low resolution,098,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/098.png,4b2ae93de8fec431802e140899a1b666aabdc8481485fc455b45e86d8578d01d,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/098.png,f0574e5262ab9942e66006e0df3aab8738de997489badc302e131ae74299181f,15.748858451843262,0.4438093923297409,312.430776655674,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/099,A,motion blur+low resolution,099,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/099.png,77ffe67722c58b964e19d655a28100af50113d7149eed21f93cec321297b4b26,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/099.png,15ddff6cab9869d7fe8a7cb6fd328b436bbfa9b089e6adcbba7a5048e4c97f8b,20.67619514465332,0.5727788032214796,262.87485659122467,1,1,2,0,0,0,0,0.12037284450889696
test/A/motion blur + low resolution/100,A,motion blur+low resolution,100,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/100.png,d19f142b73629c766c044bdcf0d50e48dd67feb0e8b76e8ed13e8dbd0b12247d,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/100.png,b7f5d60dbb3e7047b9c62efc7d61db97052a2cde687d3fae367a14a6793a0c40,18.409027099609375,0.6419341822181676,257.5532868504524,1,1,2,0,0,0,0,0.12037284450889696
test/A/noise + jpeg compression artifact/003,A,noise+jpeg compression artifact,003,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/noise+jpeg compression artifact/003.png,b0593f270ffac91ce0dc732d57ab586f6e1767f791de53f16a16d96552ab5812,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/003.png,c2a2513992db412a7160dfa2f82535dccaa188db91df80ee6ed5b0dd5c5d2d1a,29.600040435791016,0.8503228956500062,289.0852615237236,1,0,1,0,0,0,0,0.12037284450889696
test/A/noise + jpeg compression artifact/004,A,noise+jpeg compression artifact,004,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/noise+jpeg compression artifact/004.png,5f1d435f4094bedfba6d089a3451812b8dd075075b0ac361bca6281329e25911,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/004.png,f1ad3f60cd8e680739263535ab1620a2490f3bc0c65a9355a965c7dff9be1fed,30.305858612060547,0.8440182134490832,350.87597370147705,1,1,2,0,0,0,0,0.12037284450889696
test/A/noise + jpeg compression artifact/005,A,noise+jpeg compression artifact,005,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/noise+jpeg compression artifact/005.png,353e8cc96e76af5a870fc492bc3d53dc2017680ab627cd9494a564b389c827b7,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/005.png,1d8eb1ef9c1817c087956135efa85be686e7169ef11eb532c768d32d7267a0ff,27.769996643066406,0.9026672847456795,293.5671657323837,1,0,1,0,0,0,0,0.12037284450889696
test/A/noise + jpeg compression artifact/006,A,noise+jpeg compression artifact,006,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/noise+jpeg compression artifact/006.png,73eb02351cbe79c2216f49c2ec2a9552e33ca061999502875d2b0db5daa0b07f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/006.png,f62feddd2f379d039dd1effe18b6368c79a6fe31fb8177f797c9f230eb8e1211,29.360576629638672,0.7709430049140676,265.96277952194214,1,1,2,0,0,0,0,0.12037284450889696
